0,1,2,3,4,5,6
4.989669435369656,2.2933257755380603,7.78471058282056,11.302582068479069,0.9349545977818494,3.7694493350989386,3.392080382821778
3.9141344513114964,4.860598509081032,17.496104231201386,14.921564663693323,3.1497081903875905,5.415472393539906,16.8756067138109
13.855787721565491,16.354216047531388,19.023032928346765,16.66789884088361,9.496956958383565,6.529111099655435,7.3662240224738476
14.219130983063671,5.314938092698553,1.6319170887415497,7.824317192373377,6.4371840294925065,2.896830385379235,2.5379578077689766
7.404047394573144,8.797715191744986,13.329943521814156,18.6337765028998,5.6347562014714025,12.918706526851363,3.2403716514969045
6.29620021958604,0.9015419705123875,12.117323060957425,12.32201821848913,1.551626523586215,8.94469290266867,9.291450110952747
14.761543582071724,10.7248688377044,11.736835492396247,12.417117503700641,7.341505047005228,7.392818126414315,4.097535341981037
7.130016825931559,3.0962055764457466,4.806030686542982,9.831397743877782,6.171836597363576,7.035348250022848,-2.1894934069049374
-1.8549348670813153,-7.7092044831298505,0.9379643256089389,7.762929064408277,-5.955045211766626,2.5178010949822607,4.232528050173332
22.167266879000543,33.77777803846061,46.745040746652464,27.507771541210158,14.253591366332673,15.418678896389494,27.731538432535235
12.800964885800703,-3.8576892130984333,-11.647366485730727,-1.444944849763127,4.566186582678582,-1.943780380301333,-15.486882193754516
1.8198203143798564,-14.023352782988937,-13.28499781873779,-0.053588053559662896,-5.445388660121981,-0.5627173135105021,-6.377095548595715
24.76177727282235,22.80161673885705,24.242622821644677,15.843339182419902,15.924249908917435,10.34309433778912,10.326504041989715
3.106897530000971,-19.723710580812146,-23.76565989061256,-3.542421096894399,-5.243795875074327,-8.349534069653966,-13.211474750305856
1.6783477941590865,6.415377517206011,8.684541514017983,17.94812638967705,0.6555523341615221,16.660560418102975,0.5701195085787516
2.498210850097549,-2.9812014872917363,-0.2600210433029462,8.386084842051394,-0.5030952504759334,4.320194317456327,-2.514119758116592
4.682219464923472,5.52325348857278,10.46027153606249,17.815556645954775,3.5351489348226783,9.300329432151813,5.5709021254513225
8.209640344109774,-5.918446429661874,-5.127616912621404,3.0261469652325435,-1.4805544302403495,-5.298182717253727,-2.2164978254957415
8.695401152979358,3.5304755590939862,11.12618274808851,8.138213663168269,3.1059254083994148,2.9200505807038097,6.93741264999387
22.60494858241296,25.28961777881262,30.56880706755709,22.222004041573555,18.29225501305629,13.98859897476807,7.154971168074556
11.812485354329194,-6.299465107296514,-1.6345137447740807,1.8505529241165402,5.746291203412731,-0.8030313264739899,-2.8404817022659348
11.87781538605729,0.72891983398067,-1.5040912139683291,5.713773145139541,4.947991703382403,2.967604673042787,-4.465436955407201
32.05860890832978,28.46612539931521,33.24366787601918,17.117588715633378,16.804676976870095,5.242150357757308,24.02430443824353
-1.164339620295869,-13.040267761377482,-16.617534664942415,1.7654356686070276,-2.3506985981282003,0.6437011335549663,-17.523210859919573
1.4316565933472258,-5.811108812744068,-5.691989988390151,8.767017183067527,-1.1927401619283584,6.394626810312333,-7.8101665500640856
-5.505771791517974,-30.46441698231559,-29.00569717590207,-6.302950149216601,-10.592696870908838,-8.799294862095016,-15.230425541023246
11.34839033307479,2.867425737227231,10.148341295063409,7.621693865867855,2.7043547942107997,-0.18768354531259668,7.843099481510259
-8.956860049152432,-19.831370857846526,-9.674796572680126,5.200730077032889,-10.53461971547974,0.7472546530505548,-2.1509103897029744
5.117392267500413,-5.075239280199019,-2.9883528276926166,7.629354793414626,1.5719555885360905,6.016574079426263,-7.9533349988456505
15.451285460176319,14.95862879302899,23.527003376139003,14.281967688130909,6.475185123635751,9.032632963270876,15.649079320524624
-4.233213920736102,-16.56279569379145,-11.794772211554154,0.09698992602476864,-8.989120165645442,-3.608547511719821,-2.8488518473519537
6.243113353991417,7.143404119886595,14.638928375882363,12.11748711107311,-1.250634121639764,3.113258739313289,10.332623490735077
21.700720862069495,20.35187054350443,20.27734192465647,12.47312849166815,13.37410881999512,10.378164379375951,6.569603684928321
4.1636504747244265,-3.612000892099604,6.961377354991547,10.879420346494502,0.7361561419645009,7.044060141084392,2.5531090224971873
11.550665001374451,3.3807727681394537,5.043938039083448,10.380984412997188,5.988654628053383,9.352234752319426,-1.8672449552504764
32.012108238653404,46.617799966647645,49.88937644659058,32.78953811534007,28.778758234978913,26.572157578647683,11.80565970516836
19.83397998604787,11.816444160256214,7.221908127290619,9.913745364052707,13.49690600355522,9.31349556867153,-2.449725106693302
-3.976835391267821,-13.505464124830386,-8.029937679782606,5.96253082680313,-6.689394041803094,0.798330355257598,-4.770211184126527
7.712806082398,3.0638642332554786,5.0410422712454706,13.308915748081773,4.993607008799431,7.821327608055839,0.7264727429649447
7.635817033831825,-0.2166262491889277,3.8214915276428125,8.531509136158878,5.158729843514301,3.5559898601741393,0.5081869069507368
15.465723754484266,25.982457192714673,32.86246378404681,29.14991692647643,15.761857196535288,23.615173775206017,5.595162149606668
11.494694693727388,10.853017855761749,14.179883472561635,15.312555439292026,6.335169952477479,5.329131769846868,4.8566348083524025
12.024939406373221,14.161814077546493,11.622776630425939,14.577628155294196,8.508638144066229,10.846281821226945,-0.6576720796355597
8.499105293616232,-0.16254437809166877,7.431241962159905,9.213430454504023,4.425119881199851,3.6941949520679205,4.751089749845551
4.762791513140002,-3.7494733741016137,-2.1727479370606684,8.191124017577334,3.133008410138161,6.741640080318961,-7.779080560623963
10.42265871470282,-7.680415035563689,-2.016085990547035,1.3030944966420943,4.2191168018840814,-1.9468493905165527,2.7067869453077513
3.139992534941082,-13.02211149573672,-7.18981519986478,-0.7781054423923628,-1.33688034216848,-2.624818416064521,-3.0026828207143748
15.360964304839914,20.134944607689494,28.912860627325365,21.96115766613952,10.855433146130554,12.59098263832471,14.62683791274589
2.215354981337926,1.7096204613780435,14.984329751568414,11.770603736329804,-1.578301788884486,2.058670089254466,13.869451033035531
16.276004824850688,6.860744576642952,8.282124383823344,9.66298470722277,8.078666556463086,3.293803127831831,1.4540689344624202
-7.469617563935251,-14.49870263436721,-9.06979926242709,4.843081055740123,-8.601355189122618,1.479617324096745,-3.69176299603117
12.73079217357288,-3.7404109354418695,6.1335542128492655,0.22953490724055925,0.4872259881312062,-7.951994163600668,13.944137242253918
14.865090720965373,23.676364224650456,32.650766279468876,24.778322115267915,10.678239155093056,16.330771941241053,20.004722168208993
8.4012462649197,6.8468295378051165,18.37496098510011,17.81114562398359,4.846782557068565,9.854999779984572,6.900330704675581
5.606519619684305,3.6821202937035205,8.249658290420765,14.141716043130682,1.637389819308595,6.321227487188567,6.303742003489651
3.9299211510557885,-8.420864100927457,-8.300981287423344,4.70734504127199,0.13969043344584708,4.6901313325019665,-9.033911963433226
11.757875066590913,4.679502819938316,13.786358298241998,7.276538529975898,2.154765284682698,0.21421496598222234,17.25962965970406
0.008344711172023622,-12.591073537687814,-10.110690493991227,2.6844117211706795,-4.51449190643984,-5.552529172945697,-4.533498560050157
8.528297195829504,-8.653050993161383,-6.584706079647216,3.0297111017879317,-1.733305840658868,-0.6181149180946486,-2.60259014348565
-5.520630066025404,-10.275998635053929,-1.5420267360462274,9.495870723452509,-7.905403668923294,6.695017963939073,-2.142325379491378
17.616614028158253,28.079140899561352,32.28083239650733,24.77824398584933,13.197989380562056,11.816724912871079,14.1156628140697
4.245110280038552,-2.6825213166624318,1.0659673096726285,10.785314188914027,-1.2788729644652603,2.9327202158164827,1.7606123027541807
17.477686913166558,10.26063702303358,9.719890964571078,8.88144507280331,11.930449312756068,7.456285704687438,-0.7025639932814405
7.72292700516774,-5.927039932546062,-5.117911305864238,3.6575072016177934,0.9567407753437749,1.1957670540072467,0.6711246029524887
12.824286770315062,11.198800587355162,10.887622989844857,15.451960419605072,6.716628756315978,8.330663018473704,-0.134685697989249
4.354614844665217,5.564027172906515,16.765044976233973,18.531042580089434,-0.29920208459625175,12.45265615198894,13.36981883472805
22.45639112250201,22.969840484386964,30.252103892595922,18.558329881762944,18.598553325243934,11.997557959177382,16.193205954643577
8.3171174700091,2.406233408145398,4.4273569929500125,9.84181768310078,2.278765426076012,5.805683009638426,4.354633107506896
-5.717499754371547,-18.877877152572495,-10.01094238661483,0.9755873624021927,-11.931741766257726,0.21861673193250297,0.11913254247859495
16.35112998329545,7.823910102121991,10.041649128913065,7.9478350547163945,5.7663118199179175,1.3555879091868235,9.91625738670967
-2.1517992623197744,-16.7330811889872,-7.181046669031134,3.8288348328306343,-5.054045151426793,4.026224429680263,-3.82301476381045
-1.3129165543189707,-5.08559344709286,2.1848764988810343,11.980171730742455,-3.4271761680829878,10.510036228432538,0.49419632833517735
5.431894718425408,-13.98080549422364,-13.36653611369158,-1.7549613033382823,-0.5719916075133393,-4.47985960164915,-8.3821363566736
2.9754048110670173,0.4431912288555697,4.837390897876854,12.829300303598163,-2.320466764105647,6.066664069905447,6.512870263303403
11.131497339649979,1.2834448745307652,7.329070346284454,8.895460272910299,4.990152399012303,3.014407436614557,0.41986624548499274
12.566979844477755,5.314954645173982,14.101656078736791,9.923166430289376,5.5889246724714665,6.213545122136978,6.517635004924262
-0.1355226630196391,-1.5174956152385377,1.397595907803213,13.921009495601595,-0.45956312667231947,12.534988666812561,-8.978822276785206
-6.908784023569624,-18.661965993971528,-20.355110357971803,3.7171068582806406,-7.927644471516256,-1.0478095232817193,-17.780186050557838
-5.696768519432233,-21.999736768651307,-16.39238090593053,-2.7466950243303554,-13.844194674261715,-10.492130041722625,-0.5447084317562623
25.116331272350795,26.37221514116275,36.18826165438277,18.901274159729354,12.612500715613697,3.0240416849635032,24.15147443846718
19.554928706287537,29.780997409299385,37.15583036519147,26.16819381579549,17.82072157758368,23.40042819080857,9.866525247057218
0.3556943398061314,-14.826365305384112,-12.173443768747333,-1.461159678051576,-1.629167445818263,-4.289491432203354,-6.090817540700007
9.08067265587293,7.1146732305839695,11.056328813694618,12.875724092640317,3.7377874475674178,7.7610749945742175,4.039196371837541
5.056346522120978,-3.6012868580774726,-0.9175410259595358,5.9138093190571634,2.2742603035526927,3.8981404614951294,-2.246551905103499
15.087390054109296,2.941052640492045,10.005214852721572,9.994729793123557,6.522127936388261,2.426357485503,5.072703910511449
1.5963266284357722,-11.974125557712771,-2.984493387909672,3.1195821568866524,-4.382763766479771,0.9409552487926023,1.6096406934386476
4.868390630656291,-3.2504519243934564,-7.7144809134466605,7.596436702486912,0.5376071843279233,2.722226374016476,-8.13858919559942
-0.9831920245499663,-5.040262433584235,-2.935880348924216,11.221414266795062,-3.6378743521156456,11.394910797948368,-7.451909503019232
9.189818698069333,12.365136922478287,18.175236327533494,15.780332257616138,3.772766349083748,6.8217548632857925,8.110885757274781
8.197284863473,-0.9595124187035466,1.1095951965993418,5.926877941255146,2.4240416721507194,3.7696145945695188,-6.162866163418418
21.843492556192864,21.12838396171311,26.256880462567374,15.772827732519456,14.640874958182774,6.974034823894127,14.486729935250763
19.585903575330807,24.65675863679752,28.54482028852663,21.51374239609521,11.337924988856681,12.246410362539526,14.617119645375755
20.56728064389023,23.92772705804946,31.13204588219398,19.225126870013703,12.37456865011318,10.353091040359232,15.577981383192753
17.59108057031979,21.90314443371979,21.10789621300046,17.038545438928654,14.334568914438965,10.484673799858173,8.871164944081931
15.755685566069815,1.5127667940218141,4.502881314040674,3.8431554424242877,5.003526536442127,-4.588979177728087,7.774750034151335
1.6300709862240295,-12.49364427053235,-7.002615859168808,1.7176697043912839,-4.987449613915857,-0.4631497830982605,-2.472176690522613
16.58848021146537,19.26929632313238,25.822439092015177,17.67242896449492,11.760585936926715,11.443863703076078,13.453052062752391
4.051256000687263,-0.7080420182309282,2.665171145097681,12.726242832500798,2.655201804687783,11.410797291614646,-2.2339247832281215
11.206948296139,18.31667270622656,33.709193531051696,26.941627873518172,12.08097440689088,20.36573360170484,10.490183468985748
0.7646270441227188,-3.0033122643471932,-1.0456102117661619,8.338032491606931,-1.5539336375865114,1.7905634292669257,2.169164562874869
7.345803789783609,11.930274616710395,17.954867142458177,19.64463043118509,4.998412767031251,13.989110696034437,4.231635647931039
9.700254258952718,-0.15421210779342065,0.5230652975123515,8.460682630229662,1.9726283078467532,0.27164373382824447,-2.2047717389044585
-2.5308433442037126,-17.61738805207702,-12.780472001613681,-2.3033545328463276,-8.519666224088345,-2.22096717326648,-1.1003756391982429
